stid,dsid,lat,long,name,area,source,edited,notes
325,332,46.666667,-88.016667,Camp 11 Lake,1.5,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Confirmed lake and area: Brubaker 1975
326,333,45.986111,-89.375,Camp 12 Lake,35,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Site description: lage. Area: Kingston et al 1990
327,334,44.70722,-93.497645,Campbell Lake,21.7,Geographic matching,2,NA
331,338,41.7,-71.783333,Carbuncle Pond,NA,NA,NA,NA
333,340,44.93672,-68.77344,Caribou Bog,780,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed Bog. Approx area by 3.8x2.0 axes.
336,343,45.918056,-120.880556,Carp Lake,NA,NA,NA,NA
337,345,40.216667,-84.680556,Carter Site,0.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
339,347,37.647645,-107.808675,Cascade Fen [Engineer Mountain Bog],NA,NA,NA,NA
344,352,45.411111,-93.197222,Cedar Bog,3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
358,367,38.466667,-98.666667,Cheyenne Bottoms,503.7,Geographic matching,2,NA
360,369,43.123889,-83.241111,Chippewa Bog,NA,NA,NA,NA
364,375,40.675865,-88.324435,Chatsworth Bog,3.6999999999999997,Geographic matching,2,NA
371,382,47.172305,-94.938965,Cindy Pond,1.2,Geographic matching,2,NA
459,19997,48.00985,-124.53069500000001,Wentworth Lake,52.1,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed with Google Earth, changed area"
478,489,43.12507,-93.42973,Clear Lake,1469.8,Geographic matching,2,NA
479,490,41.638535,-86.544595,Clear Lake,20.998048,Geographic matching,2,NA
480,492,33.798895,-78.95336,Clear Pond,9,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
482,494,43.748575,-74.016955,Clear Pond,11.6,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Looks fine
485,497,42.02,-93.27,Colo Marsh,517,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Iowa DNR, changed area"
486,498,37.60664,-107.81571,Columbine Ranch Fen,NA,NA,NA,NA
490,502,41.694444,-91.563889,Conklin Quarry,NA,NA,NA,NA
491,503,46.283333,-67.883333,Conroy Lake,10.1,Neotoma,2,NA
491,14768,46.283333,-67.883333,Conroy Lake,10.1,Neotoma,2,NA
494,506,38.872222,-107.0825,Copley Lake,2.868528,Geographic matching,2,NA
500,513,44.835435000000004,-99.90806,Cottonwood Lake,223,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Seems right, but don't have the original publication."
501,514,38.82872999999999,-106.41084000000001,Cottonwood Pass Pond,NA,NA,NA,NA
502,515,45.76101,-96.01988,Cottonwood Lake,100.1,Geographic matching,2,NA
504,517,36.716667,-112.216667,Crane Lake,NA,NA,NA,NA
505,518,38.2,-80.283333,Cranberry Glades,NA,NA,NA,NA
508,521,47.182465,-95.73495,Crazy Pond,3.2,Geographic matching,2,NA
510,523,39.966667,-77.55,Crider's Pond,NA,NA,NA,NA
513,527,68.333333,-146.483333,Crowsnest Lake,NA,NA,NA,NA
518,532,44.7,-84.958333,Cub Lake,46.7,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed with Google Earth, changed area"
519,533,44.49,-110.283611,Cub Creek Pond,123.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed site and changed area
520,534,44.125,-111.183333,Cub Lake,NA,NA,NA,NA
525,539,36.8,-91.1,Cupola Pond,2,Neotoma,2,NA
528,543,44.65,-110.6,Cygnet Lake Fen,140,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Large fen complex, with lakes inside."
529,3132,29.583333,-97.608333,Hershop Bog,NA,NA,NA,NA
530,545,46.173889,-95.915278,Dalton Lake,NA,NA,NA,NA
531,546,45.275,-91.475,Dark Lake,5.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site description: lake. Area: Gajewski et al 1985
534,550,46.591667,-122.25,Davis Lake,3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Seemed quite far off.  From Barnowsky paper.
558,3493,41.81115,-73.292685,Mohawk Pond,6.945223,Geographic matching,2,NA
562,3789,42.516667,-72.2125,Tom Swamp,57.199999999999996,Geographic matching,2,NA
562,3790,42.516667,-72.2125,Tom Swamp,57.199999999999996,Geographic matching,2,NA
563,3858,42.633333,-73.6,West Sand Lake Peat Bog,NA,NA,NA,NA
655,671,36.2375,-108.951667,Dead Man Lake,56.8,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area"
655,3076,36.2375,-108.951667,Dead Man Lake,56.8,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area"
657,673,44.033333,-71.833333,Deer Lake Bog,NA,NA,NA,NA
661,679,43.48,-85,Demont Lake,NA,NA,NA,NA
663,681,45.85,-89.316667,Denton Lake,20,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site descripiton: lake. Area: Kingston et al 1990
665,683,48.031535000000005,-98.95059499999999,"Devils Lake, Main Bay",44824,Neotoma,2,NA
666,684,43.4178,-89.73205,Devils Lake,151.5,Geographic matching,2,NA
673,693,37,-119.083333,Dinkey Meadow,NA,NA,NA,NA
679,699,36.583333,-76.45,Dismal Swamp (91),46752.9369,Geographic matching,2,NA
680,700,43.916944,-89.166944,Disterhaft Farm Bog,NA,NA,NA,NA
680,3081,43.916944,-89.166944,Disterhaft Farm Bog,NA,NA,NA,NA
681,701,43.933333,-110.233333,Divide Lake,NA,NA,NA,NA
697,717,48.183333,-92.183333,Dogfish Lake,NA,NA,NA,NA
699,719,40.024167,-107.050833,Dome Creek Meadow,12.3,Geographic matching,2,NA
701,721,41.275,-70.058333,Donut Pond Bog,NA,NA,NA,NA
728,3130,44.18236,-73.96963,Heart Lake,11.2,Neotoma,2,NA
745,3830,44.148295000000005,-74.05567500000001,Upper Wallface Pond,NA,NA,NA,NA
751,3582,36.166667,-76.683333,Rockyhock Bay,23.9,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed Location with publication, changed area"
753,772,41.9327,-70.0005,Duck Pond,4.3,Geographic matching,2,NA
755,774,47.708333,-91.641667,Dunnigan Lake,33,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site description: kettle lake. Area: Kingston 1990
757,776,44.166667,-71.666667,Eagle Lake Bog,1,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site, changed area"
762,781,45.333333,-93.508333,East Twin Lake,NA,NA,NA,NA
767,786,44.47012,-93.619035,Eggert Lake,20.9,Geographic matching,2,NA
771,790,39.936667,-105.58,Eldora Fen,NA,NA,NA,NA
774,794,39.354167,-83.01,Lake Ellensmere,NA,NA,NA,NA
775,795,41.766667,-75.833333,Ely Lake,22.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
776,796,44.066667,-110.3,Emerald Lake,NA,NA,NA,NA
786,806,43.233056,-88.041944,Ernst Brother's Pit,NA,NA,NA,NA
790,811,68.133333,-156.033333,Etivlik Lake,NA,NA,NA,NA
794,816,37,-119.833333,Exchequer Meadow,NA,NA,NA,NA
795,817,47.272455,-96.09405000000001,Faith Pond,NA,NA,NA,NA
796,818,43.966667,-110.433333,Fallback Lake,NA,NA,NA,NA
799,822,44.75815,-93.16449,Farquar Lake,25.3,Geographic matching,2,NA
801,824,46.218889,-94.753333,Fawn Lake,48.9,Geographic matching,2,NA
803,826,42.55,-76.62,Fernbank Interglacial,NA,NA,NA,NA
804,828,34.405556,-95.808333,Ferndale Bog,NA,NA,NA,NA
804,3126,34.405556,-95.808333,Ferndale Bog,NA,NA,NA,NA
807,831,41.135278,-75.026667,First Pond,29.5,Geographic matching,2,NA
811,3127,44.55,-107.466667,Floating Island Lake,3.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
811,835,44.55,-107.466667,Floating Island Lake,3.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
816,841,43.471667,-109.938889,Forest Pond 1,NA,NA,NA,NA
817,843,43.438889,-109.95,Forest Pond 2,1.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with publication (Lynch 1995), changed area"
818,844,46.451667,-112.165833,Forest Lake,0.6,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area"
819,845,40.855833,-74.399167,Forge Pond,NA,NA,NA,NA
820,846,47.165,-95.558333,Fox Pond,NA,NA,NA,NA
821,847,42.33,-83.63,Frains Lake,NA,NA,NA,NA
824,850,44.945765,-94.42074,French Lake,17.8,Geographic matching,2,NA
826,852,41.158333,-71.575,Fresh Pond,28,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with Google Earth, changed area"
827,853,38.616667,-111.666667,Frying Pan Lake,2.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
828,855,40.1,-83.533333,Fudger Lake,1.4,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed lake with Google Earth, changed area"
832,859,44.916667,-110.733333,Gardiner's Hole,NA,NA,NA,NA
833,860,44.05,-87.733333,Gass Lake,NA,NA,NA,NA
834,861,30.785,-96.721111,Gause Bog,NA,NA,NA,NA
841,869,44.2329,-93.87066,George Lake,35,Geographic matching,2,NA
841,15245,44.2329,-93.87066,George Lake,35,Geographic matching,2,NA
844,873,41.376111,-75.093333,Giles Lake,47.539514,Geographic matching,2,NA
846,875,64.866667,-166.266667,Glacial Lake,NA,NA,NA,NA
848,877,47.28,-92.62,Glatsch Lake,NA,NA,NA,NA
936,965,44.4525,-109.838611,Goff Lake,NA,NA,NA,NA
937,966,43.65,-122.041667,Gold Lake Bog,600,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Area confirmed in publication, site confirmed on Google Earth"
938,967,46.583333,-92.466667,Goldsmith Lake,NA,NA,NA,NA
940,969,31.721111,-86.134167,Goshen Springs,6.4,Geographic matching,2,NA
941,971,44.983333,-69.316667,Gould Pond,3.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Anderson et al 1992: confirmed lake and area
942,972,42.533333,-72.183333,Gould's Bog,NA,NA,NA,NA
952,982,44.883333,-85.116667,Green Lake,NA,NA,NA,NA
953,983,41.005055,-74.49534,Green Pond,393.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site, changed area"
955,985,42.283333,-73.316667,Greenwater Pond,NA,NA,NA,NA
959,990,47.2036,-95.755515,Grice Pond,9.1,Geographic matching,2,NA
960,991,48.55,-112.716667,Guardipee Lake,89.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
961,992,25.773889,-80.505556,"Water Conservation Area 3B, Gumbo Limbo Dry Head",28812.969820000002,Geographic matching,2,NA
962,993,25.774722,-80.505556,"Water Conservation Area 3B, Gumbo Limbo Far Tail",28812.969820000002,Geographic matching,2,NA
963,994,25.778889,-80.511111,"Water Conservation Area 3B, Gumbo Limbo Marsh",28812.969820000002,Geographic matching,2,NA
964,995,25.886944,-80.561389,"Water Conservation Area 3B, Gumbo Limbo Near Tail",28812.969820000002,Geographic matching,2,NA
965,996,25.773611,-80.506389,"Water Conservation Area 3B, Gumbo Limbo Wet Head",28812.969820000002,Geographic matching,2,NA
968,999,37.984722,-78.997222,Hack Pond,2,Geographic matching,2,NA
973,1004,43.439585,-89.670815,Hansen Marsh,NA,NA,NA,NA
975,1006,64.444444,-146.9075,Harding Lake,NA,NA,NA,NA
981,1012,42.566667,-72.883333,Hawley Bog Pond-1,NA,NA,NA,NA
982,1013,34,-109.425,Hay Lake,2.8,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, Area looks highly variable by season"
992,1024,67.933333,-155.05,Headwaters Lake,NA,NA,NA,NA
993,1025,64,-144.75,Healy Lake,NA,NA,NA,NA
997,1030,43.75,-110.6,Hedrick Pond,NA,NA,NA,NA
998,1031,40.383333,-74.433333,Helmetta Bog,NA,NA,NA,NA
999,1032,47.133,-95.47461,Hemo Pond,15.2,Geographic matching,2,NA
1070,1103,38.947222,-89.113333,Hickory Ridge Basin,NA,NA,NA,NA
1071,1104,63.94,-144.658333,Hidden Lake,NA,NA,NA,NA
1076,1109,47.181535,-95.86866,Blocknic Lake [Horse Pond],6.9,Geographic matching,2,NA
1077,1110,45.460278,-93.047778,Horseshoe Lake,42.6,Geographic matching,2,NA
1078,1111,46.55,-94.133333,Hostage Lake,4.6,data/by_hand/all_lakes_andria/andrea_areas.csv,3,"Descrip: lake, cannot loc. Area: Almendinger 1992"
1080,1113,42.541667,-78.670278,Houghton Bog,3.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed bog, changed area"
1081,1114,41.65,-87.072222,Howes Prairie Marsh,75,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed loc and area: Cole and Taylor 1995
1100,1133,41.67,-86.53,Hudson Lake,NA,NA,NA,NA
1101,1134,47.958333,-90.933333,Hug Lake,NA,NA,NA,NA
1105,1138,48.233333,-92.158333,Hustler Lake,109,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Site description. Area: Kingston et al 1990
1107,1140,35.588333,-84.191667,Icehouse Bottom [40MR23],6133.647955,Geographic matching,2,NA
1114,1148,44.633333,-122.575,Indian Prairie Fen,NA,NA,NA,NA
1117,1151,44.5,-89.116944,Iola Bog,NA,NA,NA,NA
1118,1152,38.865,-107.033333,Keystone Iron Fen,NA,NA,NA,NA
1119,1153,47.135556,-93.643611,Irvin Lake,2.6,Geographic matching,2,NA
1125,1160,37.43255,-85.72461999999999,Jackson Pond,3.8,Geographic matching,2,NA
1125,15081,37.43255,-85.72461999999999,Jackson Pond,3.8,Geographic matching,2,NA
1127,1162,34.333333,-110.833333,Jacob Lake,NA,NA,NA,NA
1128,3138,46.416944,-92.716944,Jacobson Lake,NA,NA,NA,NA
1128,1163,46.416944,-92.716944,Jacobson Lake,NA,NA,NA,NA
1220,1255,42.26,-93.7,Jewell Site,NA,NA,NA,NA
1222,3774,47.074695000000006,-98.5866,Spiritwood Lake,198,Neotoma,2,NA
1355,1390,66.766667,-157.216667,Joe Lake,30,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,Confirmed site with pub (Anderson 1988)
1357,1392,63.711111,-144.65,Johnson River Bog,NA,NA,NA,NA
1359,15274,45.428085,-93.98147499999999,Jones Lake,28.4,Geographic matching,2,NA
1396,1432,68.15,-161.416667,Kaiyak Lake,86,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
1409,1446,44.75836,-93.11674,Kegan Lake,11.4,Geographic matching,2,NA
1410,3452,45.3,-90.35,Kellys Hollow,0.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Site description: bog. Area: Heide 1984
1410,1447,45.3,-90.35,Kellys Hollow,0.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Site description: bog. Area: Heide 1984
1411,1448,44.238056,-87.848056,Kellners Lake,11.6,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
1481,1518,44.133333,-71.733333,Kinsman Pond,3.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
1483,3455,44.770849999999996,-93.12254999999999,Kirchner Marsh,NA,NA,NA,NA
1483,1520,44.770849999999996,-93.12254999999999,Kirchner Marsh,NA,NA,NA,NA
1485,1523,48.233333,-121.616667,Kirk Lake,NA,NA,NA,NA
1486,1524,45.666667,-87.455,Kitchner Lake,4.3999999999999995,Geographic matching,2,NA
1503,1541,66.966667,-156.45,Kollioksak,NA,NA,NA,NA
1510,1548,46.714235,-92.58719500000001,Kotiranta Lake,NA,NA,NA,NA
1514,1552,46.353333,-92.870278,Kryzewinski Lake,4.3,Geographic matching,2,NA
1526,1564,47.35,-91.8,Kylen Lake,3.5,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Confirmed lake and area from Birks 1981
1530,1568,41.381944,-75.292778,Lake Lacawac,20.7,Geographic matching,2,NA
1535,1574,41.416667,-84.75,Ladd Lake,NA,NA,NA,NA
1540,1580,45.6,-84.316667,Lake Sixteen,55,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed loc and area: Futyma and Miller 1986
1541,1581,45.066667,-84.783333,Lake 27,45,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed loc and area: Bernabo 1981
1544,1584,45.42363,-93.690695,Lake Ann,58.5,Geographic matching,2,NA
1544,3468,45.42363,-93.690695,Lake Ann,58.5,Geographic matching,2,NA
1544,3469,45.42363,-93.690695,Lake Ann,58.5,Geographic matching,2,NA
1548,1588,44.79985,-93.15975,Lake Carlson,4.722837,Geographic matching,2,NA
1555,1597,30.521944,-84.249167,Lake Hall,72.361684,Geographic matching,2,NA
1564,1609,48.165278,-92.107222,Lamb Lake,39.800000000000004,Geographic matching,2,NA
1568,1614,30.641667,-83.195,Langdale Pond,NA,NA,NA,NA
1573,1619,30.925833,-91.442778,Little Bayou Sara Site 1B,NA,NA,NA,NA
1574,1620,30.961667,-91.480833,Little Bayou Sara Site 4J,NA,NA,NA,NA
1582,1629,45.749444,-93.364167,Lewis Lake,71,Geographic matching,2,NA
1585,1632,59.2,-135.4,Lily Lake,12,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Moved based on map & google.  Area measured is different than in paper (<5ha).
1586,1633,45.048159999999996,-92.823905,Lily Lake,NA,NA,NA,NA
1587,1635,43.766667,-110.316667,Lily Lake,NA,NA,NA,NA
1588,1637,43.766667,-110.316667,Lily Lake Fen,2.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed with site discription, Fen is adjacent to lake, not surrounding it"
1590,1639,47.286,-93.600465,Little Bass Lake,63.9,Geographic matching,2,NA
1592,1642,44.166579999999996,-123.583975,Little Lake,3.5,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"In a lake.  There is a large adjacent lake, but pub not available."
1593,1643,45.283333,-91.483333,Little Pine Lake,4.3,Geographic matching,2,NA
1597,1648,27.2,-81.416667,Lake Annie,0.715102,Geographic matching,2,NA
1598,3482,48.142555,-91.11254,Lake of the Clouds,11.6,Neotoma,2,NA
1598,1649,48.142555,-91.11254,Lake of the Clouds,11.6,Neotoma,2,NA
1598,3483,48.142555,-91.11254,Lake of the Clouds,11.6,Neotoma,2,NA
1604,1655,43.166667,-78.716667,Lockport Gulf Section,NA,NA,NA,NA
1607,1658,44.14,-71.701111,Lonesome Lake,17,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
1609,1660,36.005556,-108.833333,Long Lake,NA,NA,NA,NA
1610,1661,40.483333,-75.666667,Longswamp,NA,NA,NA,NA
1611,1663,45.033333,-68.2,Loon Pond,NA,NA,NA,NA
1613,1665,46.719435000000004,-87.97207,Lost Lake,2.1,Geographic matching,2,NA
1614,1666,47.63516,-110.48434,Lost Lake,NA,NA,NA,NA
1615,1667,44.246944,-71.251389,Lost Pond,NA,NA,NA,NA
1617,3484,30.725,-83.258333,Lake Louise,NA,NA,NA,NA
1617,1669,30.725,-83.258333,Lake Louise,NA,NA,NA,NA
1619,1671,26.481111,-80.415556,Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7),55809.267670999994,Geographic matching,2,NA
1630,1685,44.36044,-93.61535,Lake Mabel,39.72415,Geographic matching,2,NA
1631,1686,39.684167,-89.058889,Macon,NA,NA,NA,NA
1643,1698,45.041667,-68.733333,Mansell Pond,4,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Description: lake. Area: Almquist-Jacobson 1995
1645,3781,45.3,-91.45,Stewart's Dark Lake,NA,NA,NA,NA
1651,1707,44.15,-110.233333,Mariposa Lake,11.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
1652,1708,47.173975,-94.94396499999999,Martin Pond,0.1,Geographic matching,2,NA
1656,1712,41.783333,-71.433333,Mashapaug Pond,NA,NA,NA,NA
1661,1717,33.7,-108.3,Mayberry Well,NA,NA,NA,NA
1664,1720,47.170869999999994,-95.70266,McCraney Lake,108,Neotoma,2,NA
1669,1725,46.427222,-84.958333,McNearney Lake,49.5,Geographic matching,2,NA
1669,3485,46.427222,-84.958333,McNearney Lake,49.5,Geographic matching,2,NA
1669,3486,46.427222,-84.958333,McNearney Lake,49.5,Geographic matching,2,NA
1676,1732,44.98419,-97.35012499999999,Medicine Lake,289.2,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Google Earth, changed area"
1676,3487,44.98419,-97.35012499999999,Medicine Lake,289.2,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Google Earth, changed area"
1679,3488,43.1,-89.416667,Lake Mendota,3961.2000000000003,Geographic matching,2,NA
1679,1735,43.1,-89.416667,Lake Mendota,3961.2000000000003,Geographic matching,2,NA
1699,1755,66.916667,-155.033333,Minakokosa Lake,NA,NA,NA,NA
1701,3492,47.244755,-95.00771499999999,Lake Minnie,30.099999999999998,Geographic matching,2,NA
1701,1757,47.244755,-95.00771499999999,Lake Minnie,30.099999999999998,Geographic matching,2,NA
1703,1759,46.525833,-97.241389,Mirror Pool,NA,NA,NA,NA
1705,1761,37.74759,-107.68273500000001,Molas Lake,9.5,Geographic matching,2,NA
1706,1762,37.737778,-107.6975,Molas Pass Bog,NA,NA,NA,NA
1707,1763,43.766667,-69.3,Monhegan Island Meadow,NA,NA,NA,NA
1710,1766,34.6492,-111.75225,Montezuma Well,0.7000000000000001,Geographic matching,2,NA
1711,1768,46.85592,-98.15984,Moon Lake,35,Neotoma,2,NA
1715,1772,48.769167,-122.117778,Mosquito Lake Bog,19,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed bog, changed area"
1716,1773,44.6275,-68.639167,Moulton Pond,22,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Minimal info on location. Area: Davis et al 1975
1718,1775,25.219722,-80.604722,Mud Creek Site 1,168.21759999999998,Geographic matching,2,NA
1719,1776,29.3,-81.866667,Mud Lake (US:Florida),185.8,Geographic matching,2,NA
1720,1777,44.226105000000004,-93.829815,Mud Lake,52.2,Geographic matching,2,NA
1721,1778,46.858935,-94.75542,Mud Lake,28.499999999999996,Geographic matching,2,NA
1723,1780,60.033333,-141.966667,Munday Creek,NA,NA,NA,NA
1724,1781,44.711625,-93.341105,Murphy Lake,19.1,Geographic matching,2,NA
1725,1782,39.53,-95.513333,Muscotah Marsh,15,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Gruger 1973), changed area"
1725,3495,39.53,-95.513333,Muscotah Marsh,15,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Gruger 1973), changed area"
1729,1786,47.982605,-93.3853,Myrtle Lake,67,Geographic matching,2,NA
1732,1789,34.663333,-95.386111,Natural Lake,5428.630966,Geographic matching,2,NA
1735,1793,48.033333,-91.9,Nels Lake,71,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed lake and area: Kingston et al 1990
1736,1794,46.40707,-92.68658500000001,Nelson Pond,0.8999999999999999,Geographic matching,2,NA
1738,1796,40.545833,-83.833333,Neville Marsh,NA,NA,NA,NA
1740,1798,39.839167,-89.156389,Niantic,NA,NA,NA,NA
1741,1799,42.543575,-78.477987,Nichols Brook Site,NA,NA,NA,NA
1741,3497,42.543575,-78.477987,Nichols Brook Site,NA,NA,NA,NA
1748,1806,67.866667,-160.433333,Niliq Lake,NA,NA,NA,NA
1756,1814,41.283333,-70.208333,No Bottom Pond,2.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Google Earth, changed area"
1757,1815,35.0833333333333,-89.9166666666667,Nonconnah Creek [TN-1],47470,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Unsure of location. Creek watershed area: Delcourt
1759,1817,42.651709999999994,-73.053365,North Pond,7.3,Neotoma,2,NA
1760,1818,25.885556,-80.556667,"Water Conservation Area 3B, Nuthouse Far Tail",28812.969820000002,Geographic matching,2,NA
1761,1819,25.889167,-80.5125,"Water Conservation Area 3B, Nuthouse Head",28812.969820000002,Geographic matching,2,NA
1764,1822,46.133333,-93.783333,Lake Ogechie,158.9,Geographic matching,2,NA
1766,1824,43.333333,-95.2,West Okoboji Lake,2972.8,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed location, changed area"
1768,1826,37.116667,-89.833333,Old Field,NA,NA,NA,NA
1771,1830,46.068333,-93.68,Lake Onamia,NA,NA,NA,NA
1772,1831,46.341585,-94.408,Ondris Pond,0.8,Geographic matching,2,NA
1774,1833,43.51,-76.9,"Lake Ontario, Rochester Basin",NA,NA,NA,NA
1775,1834,43.556667,-78.15,"Lake Ontario, Mississauga Basin",1896000,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,Confirmed lake and area
1781,1840,45.933333,-89.625,Otto Mielke Lake,11,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Kingston et al: area; seepage lake; unkown loc.
1789,1848,40.8,-77.416667,Panther Run Pond,NA,NA,NA,NA
1792,1852,43.468056,-109.959444,Park Pond 1,NA,NA,NA,NA
1793,1854,43.45,-109.940833,Park Pond 2,NA,NA,NA,NA
1794,1856,43.459167,-109.92,Park Pond 3,0.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with pub, changed area, (Two points on map, use southernmost  one)"
1797,1859,41.516667,-71.45,Pasacaco Pond,168.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed lake, Changed area"
1803,1865,30.366667,-97.116667,Patschke Bog,3.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,3,Confirmed area (www.nativefishlab.net/library/textpdf/18616.pdf)
1803,3500,30.366667,-97.116667,Patschke Bog,3.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,3,Confirmed area (www.nativefishlab.net/library/textpdf/18616.pdf)
1812,3501,38.904167,-89.1875,Pittsburg Basin,NA,NA,NA,NA
1813,3542,45.501374999999996,-97.27683,Pickerel Lake,823,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Google Earth, changed area"
1814,3558,45.03503,-93.6305,Pogonia Bog Pond,0.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Unsure if pond or bog
1814,3541,45.03503,-93.6305,Pogonia Bog Pond,0.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Unsure if pond or bog
1815,3784,48.098755,-92.010535,Third Lake,17.299999999999997,Geographic matching,2,NA
1815,3786,48.098755,-92.010535,Third Lake,17.299999999999997,Geographic matching,2,NA
1815,3788,48.098755,-92.010535,Third Lake,17.299999999999997,Geographic matching,2,NA
1818,1882,67.2,-142.066667,Ped Pond,34,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (Edwards et al. 1986), changed area"
1820,1884,45.780556,-93.273056,Pennington Lake,51.5,Geographic matching,2,NA
1827,1891,46.966667,-95.316667,Peterson Slough,1,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed slough and area: Almendinger 1992
1833,1897,42.16,-93.9,Pilot Mound Site,NA,NA,NA,NA
1834,1898,31.045833,-91.479444,Pinckneyville Creek Site 19,NA,NA,NA,NA
