stid,dsid,lat,long,name,area,source,edited,notes
1735,1793,48.033333,-91.9,Nels Lake,71,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed lake and area: Kingston et al 1990
1736,1794,46.40707,-92.68658500000001,Nelson Pond,0.8999999999999999,Geographic matching,2,NA
1756,1814,41.283333,-70.208333,No Bottom Pond,2.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Google Earth, changed area"
1757,1815,35.0833333333333,-89.9166666666667,Nonconnah Creek [TN-1],47470,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Unsure of location. Creek watershed area: Delcourt
1759,1817,42.651709999999994,-73.053365,North Pond,7.3,Neotoma,2,NA
1760,1818,25.885556,-80.556667,"Water Conservation Area 3B, Nuthouse Far Tail",28812.969820000002,Geographic matching,2,NA
1761,1819,25.889167,-80.5125,"Water Conservation Area 3B, Nuthouse Head",28812.969820000002,Geographic matching,2,NA
1764,1822,46.133333,-93.783333,Lake Ogechie,158.9,Geographic matching,2,NA
1766,1824,43.333333,-95.2,West Okoboji Lake,2972.8,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed location, changed area"
1772,1831,46.341585,-94.408,Ondris Pond,0.8,Geographic matching,2,NA
1775,1834,43.556667,-78.15,"Lake Ontario, Mississauga Basin",1896000,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,Confirmed lake and area
1781,1840,45.933333,-89.625,Otto Mielke Lake,11,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Kingston et al: area; seepage lake; unkown loc.
1794,1856,43.459167,-109.92,Park Pond 3,0.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with pub, changed area, (Two points on map, use southernmost  one)"
1797,1859,41.516667,-71.45,Pasacaco Pond,168.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed lake, Changed area"
1803,1865,30.366667,-97.116667,Patschke Bog,3.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,3,Confirmed area (www.nativefishlab.net/library/textpdf/18616.pdf)
1803,3500,30.366667,-97.116667,Patschke Bog,3.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,3,Confirmed area (www.nativefishlab.net/library/textpdf/18616.pdf)
1813,3542,45.501374999999996,-97.27683,Pickerel Lake,823,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Google Earth, changed area"
1814,3541,45.03503,-93.6305,Pogonia Bog Pond,0.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Unsure if pond or bog
1814,3558,45.03503,-93.6305,Pogonia Bog Pond,0.9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Unsure if pond or bog
1815,3786,48.098755,-92.010535,Third Lake,17.299999999999997,Geographic matching,2,NA
1815,3784,48.098755,-92.010535,Third Lake,17.299999999999997,Geographic matching,2,NA
1815,3788,48.098755,-92.010535,Third Lake,17.299999999999997,Geographic matching,2,NA
1818,1882,67.2,-142.066667,Ped Pond,34,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (Edwards et al. 1986), changed area"
1820,1884,45.780556,-93.273056,Pennington Lake,51.5,Geographic matching,2,NA
1827,1891,46.966667,-95.316667,Peterson Slough,1,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed slough and area: Almendinger 1992
1891,1955,44.605869999999996,-93.563475,Pleasant Lake,111.7,Geographic matching,2,NA
1901,1966,47.081,-94.113,Portage Lake,61.3,Geographic matching,2,NA
1902,1967,41.576111,-87.2225,Portage Marsh,6.730029,Geographic matching,2,NA
1902,3559,41.576111,-87.2225,Portage Marsh,6.730029,Geographic matching,2,NA
1906,3561,34.462222,-111.345278,Potato Lake,4,Geographic matching,2,NA
1906,3560,34.462222,-111.345278,Potato Lake,4,Geographic matching,2,NA
1908,1974,36.6,-90.583333,Powers Fort Swale,1.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed location and area: Royall et al 1991
1936,2003,37.995833,-79.072222,Quarles Pond,2.069963,Geographic matching,2,NA
1944,2011,43.4,-88.1,Radtke Lake,2.4,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Found lake in Wisconsin DNR information
1955,2025,67.147222,-153.65,Ranger Lake,14,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Brubaker et al, 1983), changed area"
1976,2049,40.083333,-105.541667,Redrock Lake,2.8,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Nudged the point. Based on paper
1978,2051,47.190745,-95.77364,Reichow Pond,2.8000000000000003,Geographic matching,2,NA
1979,2053,46.211944,-95.284167,Reidel Lake,4.1000000000000005,Geographic matching,2,NA
1989,2063,39.953611,-85.741667,Rhule Fen,3.992798,Geographic matching,2,NA
1990,2065,48.009420000000006,-101.53972,Rice Lake,89,Neotoma,2,NA
1991,2066,46.922222,-95.575,Rice Lake,105.3,Geographic matching,2,NA
1991,3568,46.922222,-95.575,Rice Lake,105.3,Geographic matching,2,NA
2194,2270,41.3525,-72.29915,Rogers Lake,113.05959800000001,Geographic matching,2,NA
2211,2288,43.229167,-100.848611,Rosebud,5.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site, changed area"
2211,3583,43.229167,-100.848611,Rosebud,5.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site, changed area"
2231,2309,45.283333,-91.458333,Ruby Lake,6.9,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Site description: lake. Area: Gajewski et al 1985
2232,2311,67.066667,-154.233333,Ruppert Lake,38,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site, changed area"
2235,2314,44.87083,-93.85897499999999,Rutz Lake,21.9,Geographic matching,2,NA
2239,2318,46.131944,-85.179167,Ryerse Lake,8.200000000000001,Geographic matching,2,NA
2241,2320,37.473889,-108.503889,Sagehen Marsh,79,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Peterson et al, 1994), changed are"
2241,3609,37.473889,-108.503889,Sagehen Marsh,79,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Peterson et al, 1994), changed are"
2241,3608,37.473889,-108.503889,Sagehen Marsh,79,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Peterson et al, 1994), changed are"
2258,2338,33.658333,-117.858333,San Joaquin Marsh,168.2,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
2269,2349,27.966667,-81.95,Scott Lake,101.43364500000001,Geographic matching,2,NA
2270,2351,67.583333,-151.416667,Screaming Yellowlegs Pond,68,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site and area with pub (Edwards et al, 1985)"
2273,2354,47.208889,-95.833333,Sedivy Lake,12,Geographic matching,2,NA
2274,2355,44.45,-87.515556,Seidel,9.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
2274,3620,44.45,-87.515556,Seidel,9.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
2283,2365,38.8975,-89.178611,Seminary School Basin,0.7000000000000001,Geographic matching,2,NA
2293,2375,47.916667,-91.866667,Shagawa Lake,943.4194339999999,Geographic matching,2,NA
2301,2383,44.895835,-94.20414,Silver Lake,179.29999999999998,Geographic matching,2,NA
2303,2385,40.354335,-83.81251499999999,Silver Lake,212.5,Neotoma,2,NA
2303,17717,40.354335,-83.81251499999999,Silver Lake,212.5,Neotoma,2,NA
2304,2386,41.251819999999995,-74.98612,Silver Lake,56.00000000000001,Geographic matching,2,NA
2308,2391,43.966667,-70.35,Sinkhole Pond,2.8,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
2492,2576,44.933333,-110.35,Slough Creek Pond,11.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth and Publication, Changed area"
2497,2581,46.662222,-96.25,Solum Lake,27.900000000000002,Geographic matching,2,NA
2501,2585,45.572222,-93.408333,Spectacle Lake,99.1,Geographic matching,2,NA
2502,2586,46.47,-86.958333,Spirit Lake,3.3000000000000003,Geographic matching,2,NA
2503,2587,38.832778,-107.068889,Splains Gulch,30.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed gulch
2504,2588,38.8325,-107.077778,Splains Lake,2.7932829999999997,Geographic matching,2,NA
2507,2591,41.673889,-76.35,Spring Lake,44.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
2508,2593,41.236869999999996,-74.1833,Spruce Pond,3.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed Lake, Changed Area"
2512,2598,39.668056,-82.9375,Stages Pond,4.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,NA
2514,2600,44.626875,-93.43352,St. Catherines Lake,47.599999999999994,Geographic matching,2,NA
2518,2605,45.4,-93.522222,Stone Lake,15.299999999999999,Geographic matching,2,NA
2520,2609,40.216667,-84.689444,Stotzel-Leis Site,3.5,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Changed Area (according to area on ArcMap; dried up before 9/24/2014 Google Earth)
2520,40168,40.216667,-84.689444,Stotzel-Leis Site,3.5,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Changed Area (according to area on ArcMap; dried up before 9/24/2014 Google Earth)
2524,2613,44.874722,-93.1,Sunfish Lake,18.3,Geographic matching,2,NA
2527,2617,41.391389,-74.037778,Sutherland Pond,83,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
2530,2620,41.72106,-102.499255,Swan Lake,151.7,Geographic matching,2,NA
2531,2621,41.072335,-74.83698000000001,Swartswood Lake,162,Neotoma,2,NA
2536,2626,41.038875000000004,-75.263845,Tannersville Bog,300,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed bog and area: Cai and Yu 2011
2536,15866,41.038875000000004,-75.263845,Tannersville Bog,300,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed bog and area: Cai and Yu 2011
2540,3782,25.205556,-80.643889,Taylor Creek Site 2,9.2,Geographic matching,2,NA
2540,2630,25.205556,-80.643889,Taylor Creek Site 2,9.2,Geographic matching,2,NA
2541,2631,46.100556,-123.906667,Taylor Lake,7.7,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area"
2542,2632,25.201944,-80.687222,Taylor Slough Site 15,239553.71323300002,Geographic matching,2,NA
2543,2633,25.287222,-80.646389,Taylor Slough Site 7,220.4,Geographic matching,2,NA
2548,2638,47.19324,-95.786645,Quallen Lake [Terhell Pond],11,Geographic matching,2,NA
2550,2640,47.19482,-96.09332,Thompson Pond,3.2,Geographic matching,2,NA
2551,2642,66.583333,-143.15,Tiinkdhul Lake,5238,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
2554,2645,41.95,-71.033333,Titicut Swamp,70.8,Geographic matching,2,NA
2557,2648,45.408950000000004,-93.98171500000001,Toenjes Lake,3.5000000000000004,Geographic matching,2,NA
2570,2663,27.586129999999997,-81.503395,Lake Tulane,35.6,Geographic matching,2,NA
2570,19620,27.586129999999997,-81.503395,Lake Tulane,35.6,Geographic matching,2,NA
2578,2673,35.584722,-84.210556,Tuskegee Pond,6133.647955,Geographic matching,2,NA
2785,2880,37.46906,-108.10256,Twin Lakes,0.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Nudged, but there are two adjacent lakes, measured only the round lake."
2786,2881,45.848889,-93.167778,Twin Lakes,9.9,Geographic matching,2,NA
2792,2888,46.184444,-95.306944,Upper Graven Lake,7.000000000000001,Geographic matching,2,NA
2795,2892,46.083333,-68.9,Upper South Branch Pond,36,data/by_hand/empty_lakes_sjg/empty_lakes_sjg.shp,1,Used as example in README
2800,2897,35.968889,-108.808333,Utricularia Lake,1.8,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed lake: Sandstone depression
2822,2919,42.35154,-88.18475,Volo Bog,0.1,Geographic matching,2,NA
2826,22368,42.164722,-73.059722,Larkum Pond,10,Neotoma,2,NA
2839,3840,34.16759,-80.77616,White Pond,20,Neotoma,2,NA
2839,40111,34.16759,-80.77616,White Pond,20,Neotoma,2,NA
2846,2943,26.359722,-80.370556,"Water Conservation Area 2A, Site 2 (Site F1)",42049.467301,Geographic matching,2,NA
2847,2944,26.2875,-80.411389,"Water Conservation Area 2A, Site 3 (Site U3)",42049.467301,Geographic matching,2,NA
2848,2945,25.974,-80.6688,"Water Conservation Area 3A, Site 4 (CA315 (AAS))",136555.123891,Geographic matching,2,NA
2849,3837,47.471667,-91.66,Weber Lake,2.1999999999999997,Geographic matching,2,NA
2849,3835,47.471667,-91.66,Weber Lake,2.1999999999999997,Geographic matching,2,NA
2849,2946,47.471667,-91.66,Weber Lake,2.1999999999999997,Geographic matching,2,NA
2851,2948,46.95,-94.95,Wentzel's Pond,3.5,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Confirmed pond and area: Almendinger 1992. Loc??
2853,2950,35.981944,-108.810833,Whiskey Lake,40.9,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area"
2855,3841,46.086111,-93.102778,White Lily Lake,12,Geographic matching,2,NA
2855,2952,46.086111,-93.102778,White Lily Lake,12,Geographic matching,2,NA
2857,2954,64.333333,-151.266667,Wien Lake,5945.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed Site, Changed Area"
2859,2956,46.324304999999995,-92.78081,Willow River Pond,0.6,Geographic matching,2,NA
2860,2957,42.53693,-72.980005,Windsor Pond,18.9,Geographic matching,2,NA
2862,2959,41.966667,-71.116667,Winneconnet Pond,96.4,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Minimum info on site description and publications
2864,2961,42.4,-85.383333,Wintergreen Lake,14.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed lake and area: Manny et al 1978
2933,3031,45.005015,-93.57275999999999,Wolsfeld Lake,14.799999999999999,Geographic matching,2,NA
2934,3032,46.429167,-85.661111,Wolverine Lake,2.9000000000000004,Geographic matching,2,NA
2937,3035,45.333333,-90.083333,Wood Lake,25.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site description: kettle lake. Area: Heide 1984
2948,3047,46.75,-87.95,Yellow Dog Pond,1.5,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Cannot find lake. Confirmed area: Brubaker 1975
2954,3563,41.583056,-85.25,Pretty Lake,74.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed lake and area: Williams 1974
2955,3054,37.7,-105.5,Head Lake,131,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,0,"Confirmed site with pub. (Shafer 1989), changed area"
2956,15682,46.833333,-87.921389,Canyon Lake,1.0999999999999999,Geographic matching,2,NA
2957,3056,37.55,-105.5,Como Lake,3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, Changed area"
3529,4557,42.679722,-71.926667,Aino Pond,1.7999999999999998,Geographic matching,2,NA
5192,17286,27.075,-82.23333333333333,Little Salt Spring,0.8,Geographic matching,2,NA
5192,17287,27.075,-82.23333333333333,Little Salt Spring,0.8,Geographic matching,2,NA
5192,17285,27.075,-82.23333333333333,Little Salt Spring,0.8,Geographic matching,2,NA
5803,15929,43,-78,Hiscock Site,0.8,Neotoma,2,NA
6505,10967,25.74642,-80.58386,Northeast Shark River Slough,239553.71323300002,Geographic matching,2,NA
6506,10970,43.7195,-95.22800000000001,South Heron Lake,1080.6,Geographic matching,2,NA
6507,10971,43.56928,-95.59275,Ocheda Lake,78.5,data/by_hand/empty_lakes_sjg/empty_lakes_sjg.shp,1,"Site description: kettle lake, Measured the central basin"
6511,10973,45.4935,-93.1545,Blomford Lake,8.1,Geographic matching,2,NA
6512,10974,45.4072,-93.0532,Fawn Lake,21.4,Geographic matching,2,NA
6513,10975,45.377,-95.5625,Frovold Lake,26.200000000000003,Geographic matching,2,NA
6514,10976,44.989999999999995,-94.59100000000001,Goose Lake,77,Neotoma,2,NA
6515,10977,46.51205,-93.66005,Olson Lake,6,Neotoma,2,NA
6521,10983,44.709,-94.4935,Round Grove Lake,124,Neotoma,2,NA
7529,12001,46.186,-85.3082,Little Dollar Lake,9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed lake: site description, changed area"
7531,12004,45.45,-95.24005,Last Lake,13.600000000000001,Geographic matching,2,NA
7532,12005,44.6173,-95.68015,Cottonwood Lake,148.4,Geographic matching,2,NA
7532,15255,44.6173,-95.68015,Cottonwood Lake,148.4,Geographic matching,2,NA
7533,12006,45.324,-95.27935,Monson Lake,82.19999999999999,Geographic matching,2,NA
7534,12007,44.775279999999995,-93.44692,Deans Lake,68.7,Geographic matching,2,NA
7535,12008,44.30865,-93.91999999999999,Lake Emily,99.3,Geographic matching,2,NA
7537,12010,44.563500000000005,-93.218805,Chub Lake,90.935553,Geographic matching,2,NA
7538,12011,45.80155,-95.55285,Lake Rachel,170.165472,Geographic matching,2,NA
7539,12012,46.05545,-95.26345,Ziebell Lake,9.700000000000001,Geographic matching,2,NA
7540,12013,45.857600000000005,-95.46090000000001,Mud Lake,33.4,Geographic matching,2,NA
7541,12014,45.6745,-95.7125,Lybeck Lake,30.7,Geographic matching,2,NA
7542,12015,45.81725,-95.34235,Union Lake,42.199999999999996,Geographic matching,2,NA
7543,12016,43.652550000000005,-93.28399999999999,Albert Lea Lake,1075.5,Geographic matching,2,NA
7543,15248,43.652550000000005,-93.28399999999999,Albert Lea Lake,1075.5,Geographic matching,2,NA
7549,12024,43.617599999999996,-93.43875,Everhart Lake,16.7,Geographic matching,2,NA
8551,13029,44.5924,-93.4132,Sharkey Lake,17.9,Geographic matching,2,NA
8552,13032,44.21895,-93.84015,Kimble Pond,4.3,Geographic matching,2,NA
8559,13047,45.0265,-83.61,Irwin Smith Bog,65,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed bog and area: Booth et al 2012
8561,13051,46.598600000000005,-96.18674999999999,West Olaf Lake,58.099999999999994,Geographic matching,2,NA
8565,13056,43.92945,-93.0815,Oak Glen Lake,76.290614,Geographic matching,2,NA
8566,13057,45.405950000000004,-95.39015,Camp Lake,85.7,Geographic matching,2,NA
8567,13060,46.30235,-91.166,Adeline Lake,1.2,Neotoma,2,NA
8572,13069,46.3815,-91.4935,Elevenses Lake,2.8,Neotoma,2,NA
8573,13071,45.19145,-90.608,Eska Lake,4.2,Geographic matching,2,NA
8574,13073,45.9915,-89.62075,Fallison Lake,20.599999999999998,Geographic matching,2,NA
8585,21792,38.6867,-90.10374999999999,Horseshoe Lake,860,Neotoma,2,NA
8585,16254,38.6867,-90.10374999999999,Horseshoe Lake,860,Neotoma,2,NA
8585,16251,38.6867,-90.10374999999999,Horseshoe Lake,860,Neotoma,2,NA
8585,13095,38.6867,-90.10374999999999,Horseshoe Lake,860,Neotoma,2,NA
8586,13097,46.21517,-89.32082,Glimmerglass Lake,9.966123,Geographic matching,2,NA
9688,14270,45.19932,-94.87874500000001,Bass Lake,19.7,Geographic matching,2,NA
9708,14370,41.317115,-72.784335,Linsley Pond,9.3,Geographic matching,2,NA
9717,15136,48.085899999999995,-98.92935,"Devils Lake, Creel Bay",44824,Neotoma,2,NA
9735,14403,46.771860000000004,-95.896225,Lake Sallie,508.5,Geographic matching,2,NA
9738,14889,46.542635000000004,-86.037795,Tower Lake,2.3,Geographic matching,2,NA
9738,14410,46.542635000000004,-86.037795,Tower Lake,2.3,Geographic matching,2,NA
9738,14443,46.542635000000004,-86.037795,Tower Lake,2.3,Geographic matching,2,NA
9738,17993,46.542635000000004,-86.037795,Tower Lake,2.3,Geographic matching,2,NA
9762,14435,45.44376,-95.272065,Johnson Lake,25.1,Geographic matching,2,NA
9768,14446,45.786564999999996,-92.21898,Hell Hole Lake,1.9,Geographic matching,2,NA
9795,14491,38.04217,-121.86795000000001,Browns Island,210.1,Geographic matching,2,NA
9796,14494,38.0723,-122.03293500000001,Roe Island,100.4,Geographic matching,2,NA
9814,14547,37.63632,-112.82445999999999,Alpine Pond,0.1,data/by_hand/empty_lakes_sjg/empty_lakes_sjg.shp,1,Confirmed pond: Anderson et al 1999
9814,14517,37.63632,-112.82445999999999,Alpine Pond,0.1,data/by_hand/empty_lakes_sjg/empty_lakes_sjg.shp,1,Confirmed pond: Anderson et al 1999
9824,14535,44.19291,-93.63978,Lily Lake,44.9,Geographic matching,2,NA
9825,14537,44.354434999999995,-93.36593500000001,Kelly-Dudley Lake,50,Neotoma,2,NA
9826,14539,45.141805,-93.73915,Martha Lake,39.900000000000006,Geographic matching,2,NA
9830,14549,37.67214,-112.79224500000001,Lowder Creek Bog,3.5,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed bog and area: Anderson et al 1999
9866,14624,46.35065,-69.05170000000001,Big Reed Pond Hollow,0.6,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Site desprition: swale. Area: Schauffler 2002
9867,14626,44.693385,-93.3212,Minnreg,15.4,Geographic matching,2,NA
9869,14631,43.60715,-94.473645,Amber Lake,73.5,Geographic matching,2,NA
9870,14633,45.16204,-94.0929,Camp Lake,48.3,Geographic matching,2,NA
9871,14635,44.333484999999996,-93.212125,Crystal Lake,13.8,Geographic matching,2,NA
9872,14637,44.229535,-93.665425,Fish Lake,29.799999999999997,Geographic matching,2,NA
9873,14639,44.65162,-93.460155,Fish Lake,68.89999999999999,Geographic matching,2,NA
9874,14641,44.808755000000005,-93.93439000000001,Eagle Lake,71.7,Geographic matching,2,NA
9875,14643,44.313795,-93.914375,"Lake Emily, Northeast Basin",99.3,Geographic matching,2,NA
9876,14645,45.421695,-94.075455,Fuller Lake,12.6,Geographic matching,2,NA
9878,14650,37.67773,-105.724665,San Luis Lake,322.90000000000003,Geographic matching,2,NA
9889,14674,44.313195,-68.22364,Blackwoods Hollow,0.3,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Site description and Schauffler 2002 for area
9893,14682,44.573075,-67.53069500000001,Roque Island Hollow,0.1,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Site description and Schauffler 2002 for area
9942,14792,47.676915,-124.018585,Yahoo Lake,3.7,Neotoma,2,NA
9944,14797,44.717555000000004,-67.20294,South Bog,1,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,Confirmed bog; assuming correct location
9945,14799,37.8505,-119.659945,Siesta Lake,1.3,Geographic matching,2,NA
9947,14803,45.706945000000005,-114.9829,Burnt Knob Lake,1.0999999999999999,Geographic matching,2,NA
9953,14839,45.89346,-95.47560999999999,Lake Mina,164.6,Geographic matching,2,NA
9974,14884,45.891725,-114.263205,Baker Lake,2,Neotoma,2,NA
9976,14891,64.86412,-147.94008,Deuce Lake,3,Neotoma,2,NA
9980,813,41.196155000000005,-81.334765,East Twin Lake,27,Neotoma,2,NA
9985,14911,46.320235,-114.65153,Hoodoo Lake,2.6,Geographic matching,2,NA
9987,20311,45.8668,-95.80385,Elk Lake,81.69999999999999,Geographic matching,2,NA
9989,14923,45.840554999999995,-113.439865,Pintler Lake,4.2,Neotoma,2,NA
9991,14928,30.192210000000003,-93.27942,Prien Lake,689.401642,Geographic matching,2,NA
9993,14933,46.2287,-85.380295,Nelson Lake,12.1,Geographic matching,2,NA
9994,14935,47.883685,-123.35093,Moose Lake,3.7,Neotoma,2,NA
9995,14938,47.712915,-123.53259,Martins Lake,0.8,Neotoma,2,NA
9997,14944,36.63069,-112.23854,Fracas Lake,0.2,Geographic matching,2,NA
10000,14951,36.371125,-112.147175,Bear Lake,0.2,Geographic matching,2,NA
10002,14955,30.05034,-92.7095,Lake Arthur,2436.562376,Geographic matching,2,NA
10002,14953,30.05034,-92.7095,Lake Arthur,2436.562376,Geographic matching,2,NA
10003,14957,41.623285,-85.212085,Appleman Lake,33.440001,Geographic matching,2,NA
10020,14997,41.970780000000005,-70.010335,Round Pond,2.3,Geographic matching,2,NA
10021,14999,41.739125,-69.992095,Deep Pond,1.6,Geographic matching,2,NA
10023,15003,41.797995,-69.960575,Icehouse Pond,1.9,Geographic matching,2,NA
10025,15007,41.6982,-70.13606,Eagle Pond,2.8000000000000003,Geographic matching,2,NA
10026,15009,41.82961,-69.9847,Jemima Pond,2.1999999999999997,Geographic matching,2,NA
10028,15020,41.689985,-70.36407,Sandy Hill Pond,2.4,Geographic matching,2,NA
10029,15022,41.594120000000004,-70.532835,Fresh Pond,5.4,Geographic matching,2,NA
10034,15032,47.129415,-88.3169877777778,Mud Lake,70.19999999999999,Geographic matching,2,NA
10036,15035,47.911995000000005,-89.0908,Lily Lake,6.7185049999999995,Geographic matching,2,NA
10053,15074,41.190975,-122.5105394444445,Mumbo Lake,2.1,Geographic matching,2,NA
10061,15106,37.902105,-107.61537,Lake Emma,3.5000000000000004,Geographic matching,2,NA
10076,15146,41.936189999999996,-70.75736,Makepeace Cedar Swamp,21,Neotoma,2,NA
10076,15142,41.936189999999996,-70.75736,Makepeace Cedar Swamp,21,Neotoma,2,NA
10076,15148,41.936189999999996,-70.75736,Makepeace Cedar Swamp,21,Neotoma,2,NA
10080,15153,46.433115,-98.28941,Wendel site,976,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site and area with publication (Yansa, Dean, Murphy 2007)"
10082,15155,46.030339999999995,-89.67671,Trout Lake,1565.1,Geographic matching,2,NA
10083,15157,67.15791999999999,-151.85999500000003,Code Lake,2,Neotoma,2,NA
10091,15269,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10091,15219,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10091,15168,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10091,15167,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10091,15169,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA
10094,15175,67.12406,-150.745125,Last Chance Lake,7,Neotoma,2,NA
10100,15185,67.07084,-154.24498499999999,Ruppert Lake,3,Neotoma,2,NA
10101,15187,67.12648,-151.38361500000002,Wild Tussock Lake,15,Neotoma,2,NA
10102,15189,67.111235,-152.491385,Xindi Lake,7,Neotoma,2,NA
10111,15209,38.8861111111111,-76.3944444444444,Chesapeake Bay (MD99-2209),50000,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Large Marine/brakish basin
10117,15221,32.043605,-95.505225,Caddo Creek (Core 1),124.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area"
10121,15228,46.803380000000004,-95.88068,St. Clair Lake,57.49999999999999,Geographic matching,2,NA
10128,15242,41.6355,-87.0945,Cowles Bog,6.3703259999999995,Geographic matching,2,NA
10129,15244,41.614990000000006,-86.84671,Pinhook Bog,38.996263,Geographic matching,2,NA
10132,15252,47.228229999999996,-95.27284,Ozawindib Lake,61,Neotoma,2,NA
10133,15253,41.61413,-87.277195,Miller Woods Pond 13,0.18,Neotoma,2,NA
10134,15254,45.590765000000005,-93.06903,Little Horseshoe Lake,19.2,Geographic matching,2,NA
10135,15256,46.165285,-95.32412,Cora Lake,30.7,Geographic matching,2,NA
10137,15261,41.61189,-87.27349,Miller Woods Pond 21,1.290038,Geographic matching,2,NA
10138,15263,41.60682,-87.282385,Miller Woods Pond 32,1.9728809999999999,Geographic matching,2,NA
