SiteID,site.name,long,lat,state,GNIS_NAME,GNIS_ID,AREASQKM,dist_match,data_source,AREAHA
2976,Amtkel 3,41.291667,43.266667,GA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Georgia_Shape.zip,NA
3188,Khodzal,41.911111,42.954167,GA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Georgia_Shape.zip,NA
3217,Lagodekhi,46.416111,41.930833,GA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Georgia_Shape.zip,NA
3409,Sibista,41.430556,43.233333,GA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Georgia_Shape.zip,NA
10249,Makika Crater,-156.56882000000002,20.560074999999998,HI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Hawaii_Shape.zip,NA
10359,Laysan Island Lake,-171.7328,25.768,HI,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Hawaii_Shape.zip,NA
11786,Kealia Pond,-156.475355,20.79429,HI,Kelia Pond,00360959,0.801,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Hawaii_Shape.zip,80.10000000000001
520,Cub Lake,-111.183333,44.125,ID,NA,NA,NA,0.13838311643533724,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,NA
3585,Middle Butte Cave,-112.61666666666667,43.36666666666667,ID,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,NA
9947,Burnt Knob Lake,-114.9829,45.706945000000005,ID,NA,NA,0.011,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,1.0999999999999999
9985,Hoodoo Lake,-114.65153,46.320235,ID,Hoodoo Lake,00383302,0.026,252.19043837726028,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,2.6
10277,Van Wyck,-116.15215,44.51785,ID,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,NA
10279,McCall Fen,-116.0483,44.9253,ID,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,NA
10299,Bear Lake,-111.33339,41.98435,ID,Bear Lake,00377174,283.3145035,530.8220271449462,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,28331.45035
10500,Grays Lake,-111.43795,43.06619,ID,Grays Lake,00398871,88.12981682,0.21103140889467623,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,8812.981682
10500,Grays Lake,-111.43795,43.06619,ID,Grays Lake,00398871,88.12981682,0.21103140889467623,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,8812.981682
11560,Lake Cleveland,-113.64955,42.321290000000005,ID,Lake Cleveland,00397841,0.097,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,9.700000000000001
11561,Rattlesnake Cave,-112.6283,43.558099999999996,ID,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,NA
13627,Plan B Pond,-111.77765,42.41874,ID,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,NA
13695,Star Meadows,-114.683705,46.51655,ID,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Idaho_Shape.zip,NA
265,Biggsville [Cessford Quarry],-90.88,40.855556,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
364,Chatsworth Bog,-88.324435,40.675865,IL,NA,NA,0.037,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,3.6999999999999997
1070,Hickory Ridge Basin,-89.113333,38.947222,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
1631,Macon,-89.058889,39.684167,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
1740,Niantic,-89.156389,39.839167,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
1812,Pittsburg Basin,-89.1875,38.904167,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
1992,Richland Creek,-89.353333,40.875,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
1992,Richland Creek,-89.353333,40.875,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
2283,Seminary School Basin,-89.178611,38.8975,IL,NA,NA,0.007,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,0.7000000000000001
2822,Volo Bog,-88.18475,42.35154,IL,NA,NA,0.001,0.03585729353221726,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,0.1
8585,Horseshoe Lake,-90.10374999999999,38.6867,IL,NA,NA,NA,236.46673241605438,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
8585,Horseshoe Lake,-90.10374999999999,38.6867,IL,NA,NA,NA,236.46673241605438,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
8585,Horseshoe Lake,-90.10374999999999,38.6867,IL,NA,NA,NA,236.46673241605438,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
8585,Horseshoe Lake,-90.10374999999999,38.6867,IL,NA,NA,NA,236.46673241605438,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
9588,Brewster Creek,-88.24441,41.98044,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
10283,Southern Lake Michigan,-87.345,41.8505,IL,Lake Michigan,01623080,57842.91830007,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,5784291.830007
10413,Crystal Lake,-88.357005,42.234015,IL,Crystal Lake,00406867,0.931,479.81977712154077,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,93.10000000000001
10540,Cahokia Mounds (Borrow Pit 5-3),-90.0615,38.65805,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
10541,Cahokia Mounds (Borrow Pit 5-1),-90.0615,38.65805,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
10541,Cahokia Mounds (Borrow Pit 5-1),-90.0615,38.65805,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
10542,Gilmore Lakes,-90.15041,38.420100000000005,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
10542,Gilmore Lakes,-90.15041,38.420100000000005,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
10542,Gilmore Lakes,-90.15041,38.420100000000005,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
10542,Gilmore Lakes,-90.15041,38.420100000000005,IL,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
10543,McDonough Lake,-90.01835,38.70616,IL,McDonough Lake,00413251,0.246,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,24.6
14044,Grassy Lake,-89.37886499999999,37.426410000000004,IL,NA,NA,NA,242.80532016187325,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Illinois_Shape.zip,NA
479,Clear Lake,-86.544595,41.638535,IN,Clear Lake,00432624,0.20998048,33.34173353407834,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,20.998048
1081,Howes Prairie Marsh,-87.072222,41.65,IN,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,NA
1100,Hudson Lake,-86.53,41.67,IN,NA,NA,NA,4.503565882236103,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,NA
1902,Portage Marsh,-87.2225,41.576111,IN,NA,NA,0.06730029,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,6.730029
1902,Portage Marsh,-87.2225,41.576111,IN,NA,NA,0.06730029,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,6.730029
1934,Pyle Site,-84.883333,40.666667,IN,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,NA
1989,Rhule Fen,-85.741667,39.953611,IN,NA,NA,0.03992798,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,3.992798
2850,Wells Mastodon Site,-86.433333,41.083333,IN,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,NA
2954,Pretty Lake,-85.25,41.583056,IN,NA,NA,NA,0.4050626893583219,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,NA
10003,Appleman Lake,-85.212085,41.623285,IN,Appleman Lake,00430227,0.33440001,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,33.440001
10128,Cowles Bog,-87.0945,41.6355,IN,NA,NA,0.06370326,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,6.3703259999999995
10129,Pinhook Bog,-86.84671,41.614990000000006,IN,NA,NA,0.38996263,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,38.996263
10133,Miller Woods Pond 13,-87.277195,41.61413,IN,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,NA
10137,Miller Woods Pond 21,-87.27349,41.61189,IN,NA,NA,0.01290038,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,1.290038
10138,Miller Woods Pond 32,-87.282385,41.60682,IN,NA,NA,0.01972881,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,1.9728809999999999
10139,Miller Woods Pond 44,-87.293135,41.604275,IN,NA,NA,0.00876784,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,0.8767840000000001
10141,Miller Woods Pond 51,-87.285365,41.603004999999996,IN,NA,NA,0.00468825,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,0.468825
13350,Spicer Lake,-86.52208,41.75738,IN,Spicer Lake,00452805,0.01376742,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Indiana_Shape.zip,1.3767420000000001
478,Clear Lake,-93.42973,43.12507,IA,Clear Lake,00455462,14.698,297.30406640184844,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,1469.8
485,Colo Marsh,-93.27,42.02,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
490,Conklin Quarry,-91.563889,41.694444,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
1220,Jewell Site,-93.7,42.26,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
1766,West Okoboji Lake,-95.2,43.333333,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
1833,Pilot Mound Site,-93.9,42.16,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
2951,Zuehl Farm Site,-93.87,43.03,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6477,Roberts Creek AB32,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6478,Roberts Creek AB35LH,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6479,Roberts Creek AB30,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6480,Roberts Creek CCLH-2,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6481,Roberts Creek DPS-8,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6482,Roberts Creek AB21,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6483,Roberts Creek DPS-9,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6484,Roberts Creek DPS-2LH,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6485,Roberts Creek F-45,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6486,Roberts Creek F-45A,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6487,Roberts Creek CCEH-1,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6488,Roberts Creek CCEH-1A,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6489,Roberts Creek CCEH-2(2)B,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6490,Roberts Creek RCBS,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6491,Roberts Creek AB33,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6492,Roberts Creek AB35,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6493,Roberts Creek AB44,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6495,Roberts Creek AB51,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6497,Roberts Creek AB34,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6498,Roberts Creek AB22A,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
6499,Roberts Creek CCLG-1A,-91.500278,42.986111,IA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Iowa_Shape.zip,NA
213,Arrington Marsh,-95.526667,39.495,KS,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Kansas_Shape.zip,NA
358,Cheyenne Bottoms,-98.666667,38.466667,KS,NA,NA,5.037,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Kansas_Shape.zip,503.7
1725,Muscotah Marsh,-95.513333,39.53,KS,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Kansas_Shape.zip,NA
1725,Muscotah Marsh,-95.513333,39.53,KS,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Kansas_Shape.zip,NA
1125,Jackson Pond,-85.72461999999999,37.43255,KY,NA,NA,0.038,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Kentucky_Shape.zip,3.8
1125,Jackson Pond,-85.72461999999999,37.43255,KY,NA,NA,0.038,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Kentucky_Shape.zip,3.8
1573,Little Bayou Sara Site 1B,-91.442778,30.925833,LA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,NA
1574,Little Bayou Sara Site 4J,-91.480833,30.961667,LA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,NA
1959,Rayburn's Dome,-93.166667,32.466667,LA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,NA
2574,Tunica Bayou Site 22,-91.519444,30.962778,LA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,NA
2575,Tunica Bayou Site 23,-91.519444,30.961944,LA,NA,NA,NA,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,NA
9991,Prien Lake,-93.27942,30.192210000000003,LA,Prien Lake,00555727,6.89401642,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,689.401642
10002,Lake Arthur,-92.7095,30.05034,LA,Lake Arthur,00559623,24.36562376,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,2436.562376
10002,Lake Arthur,-92.7095,30.05034,LA,Lake Arthur,00559623,24.36562376,0,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,2436.562376
10326,Catahoula Lake (core CLR3),-92.13152,31.50844,LA,Catahoula Lake,00553925,66.88284422,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,6688.284422
10326,Catahoula Lake (core CLR3),-92.13152,31.50844,LA,Catahoula Lake,00553925,66.88284422,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,6688.284422
10326,Catahoula Lake (core CLR3),-92.13152,31.50844,LA,Catahoula Lake,00553925,66.88284422,NA,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Louisiana_Shape.zip,6688.284422
234,Basin Pond,-70.05,44.47,ME,NA,NA,NA,87.38598163924931,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
302,Boundary Pond,-70.675,45.566667,ME,NA,NA,NA,45.97496928018409,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
333,Caribou Bog,-68.77344,44.93672,ME,NA,NA,NA,158.0290973178884,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
491,Conroy Lake,-67.883333,46.283333,ME,NA,NA,NA,0.6081384232221576,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
491,Conroy Lake,-67.883333,46.283333,ME,NA,NA,NA,0.6081384232221576,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
941,Gould Pond,-69.316667,44.983333,ME,NA,NA,NA,222.3909690868196,http://prd-tnm.s3-website-us-west-2.amazonaws.com/StagedProducts/Hydrography/NHD/State/HighResolution/Shape/NHD_H_Maine_Shape.zip,NA
